,category_id,content,count,id,title,url
111,1,"O parto pode ser bastante tenso e dolorido, mas o obstetra Fernando Guedes da Cunha, de Vila Velha (ES) faz de tudo para tornar esse momento o mais tranquilo possível.

Na última segunda-feira, 9, o médico publicou um vídeo ao lado da paciente Camila Rocha dançando Paradinha, de Anitta.

“Você chega para trabalhar e sua paciente entra em trabalho de parto. Ela pede a música, inventamos a coreografia na hora, de forma que o exercício ajude no parto, e o resultado: parto normal lindo em banqueta de parto humanizado. Parabéns, Camila! Detalhe: ela percebeu que iria nascer e nasceu!”, escreveu o médico no Facebook.

O vídeo já conta com mais de 23 mil visualizações e 1,8 mil curtidas. Essa, porém, não é a primeira vez que o obstetra usa a dança para ajudar no parto.

Em maio, ele dançou Despacito, de Luis Fonsi, Daddy Yankee e Justin Bieber, como forma de exercício pré-parto para uma paciente grávida.
",1,112,Grávida e médico dançam “Paradinha” antes do parto,https://exame.abril.com.br/estilo-de-vida/gravida-e-medico-dancam-paradinha-antes-do-parto/
112,1,"Em 20 anos que nosso Tibinha existe, já são vários outfits e addons que temos in-game... você já parou para pensar em qual Outfit é mais difícil de se obter atualmente? O usuário Elieserss do nosso fórum abriu essa discussão e convidamos você para participar! Qual sua opinião? https://forum.portaltibia.com.br/…/35222-o-outfit-mais-dif…/",1,113,"Em 20 anos que nosso Tibinha existe, já são vários outfits e addons que temos in-game... você já parou para pensar em qual Outfit é mais difícil de se obter atualmente?",https://www.facebook.com/PortalTibia/photos/a.342197435835299.78748.315620195159690/1459890614065970/?type=3
113,1,"Por que o Brasil comemora o Dia da Criança numa data diferente do resto do mundo

Dia fixado no Brasil tem a ver com chegada de Colombo à América. Comemoração só ‘pegou’ de fato nos anos 50 a partir de uma campanha publicitária

A distribuição de pessoas com doutorado pelo Brasil

A votação da segunda denúncia contra Temer na Câmara em 16 gráficos

A avaliação das séries de TV ao longo das temporadas

A crise e o futuro de Lula e o PT, segundo Fernando Haddad

Tudo o que importa logo pela manhã

Que bom ter você de volta!

Este é 3º conteúdo do Nexo que você está lendo este mês.

O Nexo disponibiliza 5 conteúdos por mês a quem ainda não assina o jornal.

E nossos assinantes têm acesso irrestrito ao site e outros benefícios.

Nosso trabalho é financiado pelos assinantes. Apoie o jornalismo independente do Nexo.

Tem acesso a todo conteúdo de forma irrestrita

Recebe uma newsletter semanal exclusiva para assinantes com uma lista do que estamos lendo do Brasil e do mundo (em breve)

Tem precedência na participação em eventos organizados pelo Nexo

Pode ser, além de assinante, patrono do Nexo (em breve)

Que bom ter você de volta!

Este é 3º conteúdo do Nexo que você está lendo este mês.

O Nexo disponibiliza 5 conteúdos por mês a quem ainda não assina o jornal.

E nossos assinantes têm acesso irrestrito ao site e outros benefícios.

Nosso trabalho é financiado pelos assinantes. Apoie o jornalismo independente do Nexo.

Tem acesso a todo conteúdo de forma irrestrita

Recebe uma newsletter semanal exclusiva para assinantes com uma lista do que estamos lendo do Brasil e do mundo (em breve)

Tem precedência na participação em eventos organizados pelo Nexo

Pode ser, além de assinante, patrono do Nexo (em breve)
",1,114,Por que o Brasil comemora o Dia da Criança numa data diferente do resto do mundo,https://www.nexojornal.com.br/expresso/2016/10/10/Por-que-o-Brasil-comemora-o-Dia-da-Crian%C3%A7a-numa-data-diferente-do-resto-do-mundo
114,1,"Por que tem tanto técnico argentino indo para a Copa do Mundo de 2018

Cinco treinadores do país vizinho classificaram suas equipes para jogar no torneio que será sediado na Rússia. Brasileiros já foram mais presentes

O projeto que transforma quadras de basquete em ‘telas artísticas’

O projeto que irá publicar milhares de cartas de Marcel Proust

Qual o espaço para os direitos humanos hoje, segundo 4 ONGs

Como os painéis nas marginais violam a lei Cidade Limpa, para esta urbanista

A avaliação das séries de TV ao longo das temporadas

A votação da segunda denúncia contra Temer na Câmara em 16 gráficos

A distribuição de pessoas com doutorado pelo Brasil

A votação da segunda denúncia contra Temer na Câmara em 16 gráficos

A avaliação das séries de TV ao longo das temporadas

A crise e o futuro de Lula e o PT, segundo Fernando Haddad

Tudo o que importa logo pela manhã

Que bom ter você de volta!

Este é 3º conteúdo do Nexo que você está lendo este mês.

O Nexo disponibiliza 5 conteúdos por mês a quem ainda não assina o jornal.

E nossos assinantes têm acesso irrestrito ao site e outros benefícios.

Nosso trabalho é financiado pelos assinantes. Apoie o jornalismo independente do Nexo.

Tem acesso a todo conteúdo de forma irrestrita

Recebe uma newsletter semanal exclusiva para assinantes com uma lista do que estamos lendo do Brasil e do mundo (em breve)

Tem precedência na participação em eventos organizados pelo Nexo

Pode ser, além de assinante, patrono do Nexo (em breve)

Que bom ter você de volta!

Este é 3º conteúdo do Nexo que você está lendo este mês.

O Nexo disponibiliza 5 conteúdos por mês a quem ainda não assina o jornal.

E nossos assinantes têm acesso irrestrito ao site e outros benefícios.

Nosso trabalho é financiado pelos assinantes. Apoie o jornalismo independente do Nexo.

Tem acesso a todo conteúdo de forma irrestrita

Recebe uma newsletter semanal exclusiva para assinantes com uma lista do que estamos lendo do Brasil e do mundo (em breve)

Tem precedência na participação em eventos organizados pelo Nexo

Pode ser, além de assinante, patrono do Nexo (em breve)
",1,115,Por que tem tanto técnico argentino indo para a Copa do Mundo de 2018,https://www.nexojornal.com.br/expresso/2017/10/11/Por-que-tem-tanto-t%C3%A9cnico-argentino-indo-para-a-Copa-do-Mundo-de-2018
115,1,"Após quatro anos de paciência e pesquisa extensiva, os gatinhos selvagens de areia finalmente foram pegos pelas câmeras, pela primeira vez na história.

Os gatos, com idades entre seis e oito semanas, foram encontrados por uma organização especializada nos felinos, chamada Panthera.

Eles passaram horas tirando fotos e gravaram um vídeo de uma fêmea adulta que acreditam ser a mãe.

A equipe, chefiada pelos biólogos Grégory Breton e Dr. Alexander Sliwa, avistou os gatinhos enquanto voltavam para o acampamento no deserto do Sahara em abril deste ano.

Eles notaram três pares de olhos brilhando na escuridão e não conseguiam acreditar no tamanho da sorte que tiveram quando perceberam o que haviam encontrado.

“Encontrar esses gatinhos foi surpreendente”, disse Grégory Breton, diretor-gerente da Panthera francesa.

“Acreditamos que esta foi a primeira vez que os pesquisadores já documentaram gatinhos de areia selvagem na região africana”.

Os gatos de areia são a única espécie de gatos que vive exclusivamente no deserto, eles podem ser encontrados no norte da África, Oriente Médio e Ásia Central.

Porém, como o time de pesquisa descobriu, é incrivelmente difícil localizá-los devido à sua enorme capacidade de evitarem serem detectados.

A cor de sua pelagem faz com que se camuflem no ambiente, suas patas peludas não deixam nenhuma pegada na areia e eles só viajam na escuridão.

Dessa forma, ter conseguido essas imagens é algo extremamente notável.

E, antes que você pergunte, não é permitido mantê-los como animais de estimação.

Se preferir, assista ao vídeo no Vimeo.

Compartilhe essas fotos com seus amigos que adoram os animais.
",1,116,Gatos de areia foram fotografados pela primeira vez (e eles são lindíssimos),https://awebic.com/animais/gatos-areia/
116,3,"Uma pesquisa no buscador Google com a pergunta, em inglês, “o Facebook está nos escutando?” dá mais de 70 milhões de resultados e diversos tutoriais sobre desligar microfones e evitar vigilância. Quando a pergunta muda para “o Google está nos escutando?”, o resultado são 58 milhões de resultados. Os números mostram uma das maiores inquietações de usuários de internet mundo afora: a sensação de que as maiores empresas de tecnologia do planeta estão bisbilhotando nossas conversas e empurrando propaganda com base no que falamos com amigos e parentes.

A pesquisa no Google também dá como resultado uma infindável série de relatos de pessoas que afirmam que nunca pesquisaram, curtiram ou visitaram páginas relacionadas a um assunto e, após conversar com alguém sobre o tema, começaram a ser bombardeadas com publicidade. O site especializado em publicidade Brainstorm9 até criou um termo para classificar a suposta audição do Facebook, o Cumbucagate — um “escândalo” que teria acontecido após um dos apresentadores do podcast Braincast ter recebido propagandas de cumbucas na rede social Instagram (plataforma que pertence ao Facebook) após falar sobre cumbucas em sua casa.

Afinal, o aplicativo do Facebook e os sistemas operacionais do Google estão nos ouvindo? Ou é apenas lenda urbana?

Google e Facebook têm estimados 50% de todo o mercado de publicidade digital no mundo, com nenhum outro player passando de 5% da fatia de mercado. Em um universo onde a informação sobre o usuário é diretamente ligada à capacidade de direcionar a publicidade correta, e faturar em cima disso, converter as conversas das pessoas em informação publicitária de maneira bem sucedida seria extremamente lucrativo.

Mas nos escutar exigiria um pressuposto tecnológico: a existência de capacidade técnica para ouvir, interpretar, filtrar palavras chaves, classificar e enviar as conversas pela rede (o que inclui usar o pacote de dados de celular ou a rede Wi-Fi). Tudo isso com as cerca de 2 bilhões de pessoas que compõem a plataforma do Facebook ou os 2 bilhões que têm o sistema operacional Android, do Google. O algoritmo de audição ainda teria de entender português, uma língua falada por não mais de 300 de milhões de pessoas.

Fatemeh Khatibloo, analista da companhia de pesquisas digitais Forrester, uma das mais respeitadas dos Estados Unidos, realizou um estudo sobre o caso depois de ouvir de mais de 20 colegas que conversas feitas na vida real — em inglês — aparentavam gerar anúncios no Facebook. A conclusão certamente não é a esperada dos adeptos de teorias conspiratórias. “O processo de filtrar linguagem natural já é difícil na melhor das circunstâncias; adicionando limitações de dados e barulho de fundo, isso se torna material para ficção científica”, escreveu ela em artigo na revista Forbes.

Khatibloo levanta outro empecilho para que aplicativos e aparelhos nos ouçam secretamente. Cerca de 24% da população adulta americana já baixou um bloqueador de propaganda em seus navegadores de internet e a descoberta de escutas ilegais colocaria o mercado de publicidade digital em risco, segundo Khatibloo. “O ambiente de marketing digital só pode aguentar um determinado número de violações de privacidade antes de entrar em colapso”, diz.

Se o público poderia ficar incomodado com um aumento da vigilância, os anunciantes também podem virar vidraça. Para o presidente do grupo de mídia Dentsu Aegis Network no Brasil, Abel Reis, a publicidade é baseada nos dados e registros de atividades que são coletados somente com explícita autorização. “Eu duvido 100% que uma grande companhia aceitasse fazer uso de dados captados sem autorização e ciência das pessoas. Os anunciantes têm cuidados com escândalos e demandam segurança e legitimidade na captação de dados”, afirma.

EXAME procurou o Facebook, que negou quaisquer violações de sua política de dados, afirmou que esse é um boato de internet e disse que qualquer usuário pode ver o motivo pelo qual está recebendo uma propaganda específica. “O Facebook não utiliza o microfone do telefone das pessoas para informar sobre anúncios ou mudar o feed de notícias. Mostramos anúncios com base nos interesses das pessoas e outras informações de perfil — não com base no que elas estão falando. Apenas acessamos o microfone dos telefones das pessoas quando elas estão utilizando ativamente alguma ferramenta específica que requer áudio e somente quando autorizam a utilização, como por exemplo gravação de vídeos”, afirmou a companhia em nota.

O Google informou que não utiliza o áudio dos usuários para direcionar publicidade, apenas para aprimorar o funcionamento do assistente de voz. “As entradas de áudio e voz, por exemplo, o comando Ok Google são armazenados para ajudar e melhorar no reconhecimento de voz e de fala do usuário. Para nós, é fundamental que o usuário esteja no controle e tenha transparência sobre os dados gerados ao utilizar nossos produtos e serviços.”

De acordo com Frederico Silva, diretor da divisão latino-americana de engenharia de software da fabricante de processadores Qualcomm, uma das maiores do mundo, por uma questão de ganho de bateria os dispositivos selecionam palavras chaves a serem escutadas. “Nós criamos tecnologia para ajudar o usuário. É possível processar captação de áudio, mas os direitos e deveres sobre isso é de quem constrói a aplicação. Nós habilitamos o uso das ferramentas e fica a cargo das companhias fazer o melhor uso disso”, diz.

A Apple, fabricante do iPhone, atesta nos termos de uso de sua loja que “as funcionalidades de um app devem estar claras para todos os usuários finais”, caso contrário o desenvolvedor do aplicativo fica sujeito à exclusão da loja virtual. Contatada e questionada sobre a viabilidade técnica de seus celulares estarem nos escutando, a fabricante Samsung informou que “proteger a privacidade dos consumidores e a segurança dos nossos produtos é uma das principais prioridades da Samsung. Se encontrarmos um risco [à segurança do usuário], cuidamos disso imediatamente”.

O Google também informou que promove varreduras de segurança constantes em sua loja, a Google Play, para retirar do ar aplicativos que violem o código de conduta da empresa e que façam uso de informações sem autorização prévia do usuário.

O debate sobre privacidade é antigo e vai além das conversas faladas. Em julho de 2011, a gigante de tecnologia Microsoft realizou um congresso interno onde divulgou um vídeo chamado “Gmail Man”, uma cutucuda ao serviço de e-mail de um de seus principais concorrentes, o Google. O vídeo brincava com um carteiro fictício, que lia a correspondência das pessoas. O Gmail Man era invasivo, procurava por palavras chaves e oferecia produtos com base no que as pessoas enviavam umas às outras. No final, a Microsoft terminava com uma espécie de advertência: “Seu e-mail é seu negócio. O Google o faz o negócio dele”. O intuito era propagandear o Office 365, serviço de e-mails da companhia (que seria, pela lógica, menos bisbilhoteiro).

O vídeo vazou e virou um pequeno fenômeno em círculos da internet que defendiam privacidade digital à época. Algum tempo depois, a Microsoft abraçou a causa e publicou a íntegra em suas páginas no Facebook, Twitter e YouTube.

O que em 2011 era visto como uma ofensa aos direitos de privacidade dos usuários, digno de ser apontado como algo nocivo em um vídeo de uma das maiores companhias do setor, hoje não é mais do que o normal do mercado de tecnologia. O tempo todo plataformas como Google, Facebook, YouTube, Instagram, Messenger e outros, com cookies do navegador e pixels em websites, monitoram nossas preferências, cruzam nossos dados e nos categorizam em clusters para nos vender propagandas direcionadas.

Estamos sendo vigiados, portanto, e isso, segundo as companhias e especialistas ouvidos pela reportagem, é possível mesmo sem uma rádio-escuta constante. O alento é que podemos monitorar quem nos monitora. Se entrarmos no site da agregadora de dados Navegg, empresa líder na captação de dados para publicidade digital na América Latina, é possível ver nosso perfil pessoal, baseado nos cookies que o computador ou o celular de acesso registrou. O agregador consegue juntar principais interesses, intenções de compra, gênero, faixa etária, estado civil, classe social.

O Google também disponibiliza todas as atividades de seus usuários para que eles possam escolher se querem editar, deletar ou cessar a coleta de informações. Na seção “Controle de Atividade” é possível ver as informações que a empresa coletou de nossa localização, histórico de buscas, de acesso a sites (pelo uso do navegador Chrome) e até das gravações que são guardadas quando usamos o comando de voz “Ok, Google” no celular. De acordo com a empresa, embora os áudios não sejam usados para direcionamento comercial, a geolocalização e os dados demográficos podem, sim, ser usados para este fim.

No site do Facebook, na seção de preferências de ads (facebook.com/ads/preferences/), é possível ver todos os interesses que a empresa supõe que você tenha, desde mídia a pessoas, passando por comidas, estilo de vida, esportes. O Facebook, que exige registro para usar, consegue ver qual é o aparelho de celular e tablet que o usuário tem, se mora longe da família, a qual geração pertence e até qual é a categoria de bens de consumo que tem em casa.

Segundo Adriano Brandão, diretor e fundador da Navegg, é improvável que um modelo como o do “cumbucagate” seja viável. “Temos algumas regras de utilização, como não coletar dados sensíveis a raça, orientação sexual, hábitos sexuais, discurso de ódio, saúde física e financeira, análise de crédito, seleção de recursos humanos. Também há a questão de autonomia do usuário e possibilitamos a desautorização da coleta de cookies, bem como a edição das informações coletadas”, disse.

De acordo com desenvolvedores e programadores consultados pela reportagem, o Facebook e o Google têm um certo poder preditivo, com base nas informações que nós demos para as companhias em troca de usarmos suas plataformas. De posse dessas informações, do registro dos sites que visitamos, das páginas que curtimos, das fotos que gostamos no Instagram, de aonde fomos e demos check-in, de quem está conectado na mesma rede que nós, essas companhias conseguem prever com relativa precisão que tipo de anúncio nos interessa naquele momento.

“Na prática, as pessoas não ligam para privacidade. Elas são bastante entusiastas de mídias sociais, do Instagram, do Facebook. Ninguém lê os termos de serviço que somos obrigados aceitar, usamos a tecnologia para pagar contas, para buscar notícias. Para participar na sociedade contemporânea somos ‘forçados’ a jogar pelas regras e aceitar os termos”, afirma o professor Michael Madary, da Universidade Tulane, especialista em filosofia da mente e ética de tecnologia.

No livro 1984, o escritor George Orwell escreveu sobre as televisões que nos escutariam no futuro e sobre como a vigilância seria uma constante na vida social. Ao seu lado, Aldous Huxley, em Admirável Mundo Novo, falou sobre como nos entregaríamos aos prazeres da tecnologia, “falhando em dar conta de nosso imenso apetite por distrações”.

A distopia já é real. Mas, para começarmos a ter nossas vozes compreendidas, a tecnologia e o poder de analisar e processar dados precisam evoluir um bocado. Quando esse dia chegar, muitos de nós provavelmente aceitaremos os termos de bom grado. Até lá, você pode falar à vontade ao lado do seu telefone.
",1,117,"Afinal, o Google e o Facebook estão ouvindo suas conversas?",https://exame.abril.com.br/tecnologia/o-google-e-o-facebook-ouvem-suas-conversas/
117,1,"Supremo Tribunal derruba exceção que permitia a relação sexual entre um homem e esposa com idade entre 15 e 18 anos. Decisão histórica afetará milhões de meninas indianas.

De acordo com um estudo de 2014 da Unicef, a Índia abriga um terço dos casamentos infantis mundo afora

Supremo Tribunal derruba exceção que permitia a relação sexual entre um homem e esposa com idade entre 15 e 18 anos. Decisão histórica afetará milhões de meninas indianas.

De acordo com um estudo de 2014 da Unicef, a Índia abriga um terço dos casamentos infantis mundo afora

Manter relações sexuais com uma esposa que tenha menos de 18 anos de idade é ilegal, e o ato será considerado estupro, decretou o Supremo Tribunal da Índia nesta quarta-feira (11/10), em uma decisão histórica que afetará milhões de meninas.

Casamentos para meninas com menos de 18 anos e meninos com menos de 21 anos de idade são proibidos na Índia, mas a prática do casamento infantil é mantida em áreas rurais e atrasadas, em meio à fraca aplicação das leis, à pobreza e às normas sociais patriarcais.

A lei indiana considera estupro o sexo consentido com uma garota com menos de 16 anos, mas uma exceção havia sido feita para a relação sexual entre um homem e sua esposa com idade entre 15 e 18 anos.

E justamente essa exceção foi derrubada pelo Supremo Tribunal nesta quarta-feira, explicou o ativista Vikram Srivastava, fundador do grupo voluntário Independent Thought (Pensamento Independente, em tradução livre), que foca em questões de direitos de mulheres, crianças e comunidades marginalizadas.

""O veredicto diz que, se um homem tiver relações sexuais com uma esposa com menos de 18 anos, trata-se de um crime"", disse Srivastava. ""Se a esposa menor de idade apresentar queixa contra o marido dentro de um ano após o ato sexual, a pessoa pode ser processada por estupro.""

""Estou muito feliz com o veredicto do Supremo Tribunal. O veredicto dá um impulso à campanha nacional intitulada 'Beti bachao e beti padhao'"", disse Srivastava, usando a fase em hindi que significa ""salve a menina e eduque a garota"". O veredicto, no entanto, não será aplicado retrospectivamente.

De acordo com um estudo de 2014 da Unicef, a Índia abriga um terço dos casamentos infantis mundo afora. A última edição do relatório de saúde familiar nacional da Índia mostrou um declínio significativo no número de noivas menores de idade – 27% das meninas indianas se casaram antes dos 18 anos em 2016, contra 47% em 2006.

Apesar dos esforços para capacitar garotas e mulheres e endurecer penas, a Índia segue entre os dez países com as maiores taxas de casamento infantil no mundo, ao lado de Níger, República Centro-Africana, Chade, Mali, Bangladesh, Burkina Faso, Guiné, Sudão do Sul e Moçambique.
",1,118,Índia determina que sexo com esposa menor de idade é estupro | Notícias e análises internacionais mais importantes do dia | DW | 11.10.2017,http://m.dw.com/pt-br/%C3%ADndia-determina-que-sexo-com-esposa-menor-de-idade-%C3%A9-estupro/a-40907497
118,1,"O jornalista Oswaldo Macedo Ribas, de 64 anos, foi morto após ser baleado em um assalto na manhã desta quarta-feira (11), no Alto de Pinheiros, zona oeste de São Paulo. Segundo a Secretaria da Segurança Pública (SSP), os criminosos também levaram uma bolsa com documentos.

A SSP não informou características dos suspeitos nem como eles agiram. Ninguém foi preso.

A secretaria disse que a Polícia Militar foi chamada para atender a ocorrência às 5h30 desta quarta na Rua Isabel de Castela, próximo à praça do Pôr do Sol.

Ribas foi encontrado baleado no braço e no ombro, foi socorrido ao Hospital das Clínicas, mas não resistiu aos ferimentos.

Em nota, a CDN, agência de comunicação para a qual Ribas trabalhava, disse que há 19 anos ele fazia o mesmo trajeto para ir ao trabalho. “Um dia muito triste para nós. Oswaldo Ribas, nosso colega, nos deixou hoje cedo.”

A nota diz que ele era dos primeiros a chegar ao trabalho, “sempre com bom humor, profissionalismo e generosidade”. Ele deixa esposa, três filhos e dois netos.

A agência informou que Oswaldo Ribas era gerente e editor da CDN Análise e Tendências na área internacional, atendeu grandes grupos empresariais e bancos públicos como Banco do Brasil, Petrobrás, BNDES e Telefónica. Era graduado em Jornalismo pela Unip e em Ciências Sociais pela USP.

Ribas foi editor de Finanças Internacionais da Gazeta Mercantil e também foi redator, repórter e editor assistente nas editorias de Internacional e Economia do jornal O Estado de S. Paulo, quando participou do projeto de edição brasileira do The Wall Street Journal Americas.
",1,119,Jornalista é baleado e morre após assalto em bairro da Zona Oeste,https://vejasp.abril.com.br/cidades/jornalista-e-morto-em-latrocinio-no-alto-de-pinheiros/
119,1,"Uma atualização do Telegram pode diminuir consideravelmente a quantidade de mensagens “tá chegando?” em grupos de amigos: a partir da versão 4.4, é possível compartilhar sua localização em tempo real.

O recurso funciona de maneira semelhante ao que existe em aplicativos como o Google Maps e uma versão beta do WhatsApp: você abre uma janela de conversa individual ou em grupo, seleciona um limite de tempo (15 minutos, 1 hora ou 8 horas) e seus amigos passarão a ser informados sobre sua localização com base no GPS do seu smartphone.

É útil para organizar um encontro com várias pessoas, por exemplo (considerando que elas também estejam no Telegram, claro). No caso dos compartilhamentos feitos em conversas em grupo, também será possível visualizar um mapa com a localização de todos os membros em tempo real.

A novidade já está disponível para todos os usuários na versão 4.4 do Telegram, que trouxe novos idiomas (o português do Brasil já era suportado) e um novo player de mídia, que reproduz os arquivos em MP3 que você enviar ou receber — com direito a playlists e capas de álbuns.
",1,120,Telegram agora permite compartilhar sua localização em tempo real - Tecnoblog,https://tecnoblog.net/225777/telegram-compartilhar-localizacao-tempo-real/
120,5,"O presidente Michel Temer está com uma artéria coronária (que leva oxigênio e outros nutrientes ao coração) parcialmente obstruída e precisará ser submetido a um cateterismo. O procedimento, que iria ser realizado na próxima sexta-feira, foi adiando para depois da votação da denúncia contra ele na Câmara dos Deputados.

Para garantir que Temer possa acompanhar a votação na Câmara e que o procedimento seja adiado sem nenhum dano à saúde do presidente, Gilmar Mendes já liberou a artéria.

A técnica utilizada por Gilmar está, inclusive, sendo analisada pela Organização Mundial de Saúde. De acordo com a OMS, o procedimento é o menos invasivo da história e sua utilização pode abrir portas para a medicina e, quem sabe, ser utilizado no mundo todo.

“Eu já estava preparando uma sopinha e baixando algumas séries para que nós pudéssemos assistir juntos no hospital, mas liberar a artéria me pareceu mais fácil” disse Gilmar.

A obstrução da artéria de Temer já possui 89% de popularidade e 75% das intenções de voto em 2018.
",2,121,Artéria de Temer sofre obstrução mas é liberada por Gilmar Mendes,http://www.sensacionalista.com.br/2017/10/11/arteria-de-temer-sofre-obstrucao-mas-e-liberada-por-gilmar-mendes/
121,1,"O e-Delivery da Volkswagen agora é internacional. O caminhão acaba de ser lançado em Hamburgo, na Alemanha, onde acontece o Innovation Day, evento promovido pela holding Volkswagen Truck & Bus.

Previsto para começar a operar em frotas-piloto em 2018, incluindo o Brasil, o caminhão elétrico, que foi inteiramente desenvolvido no Brasil, é ideal para entregas urbanas e possui autonomia de até 200 km.

Para isso utiliza um motor elétrico WEG AL160, que desenvolve 109 cv de potência, com torque máximo de 50,3 mkgf. Complementa o trem-de-força a transmissão automatizada Allison.

Desenvolvido em parceria com a Eletra com baterias de íon-lítio LiFePO4 o que lhe garante a autonomia de 200 km. O e-Delivery está disponível nos modelos de 9 t e 11 t de PBT.

Alinhado à realidade do mercado, o modelo abrange duas opções de recarga: a recarga de oportunidade rápida, em que é possível assegurar 30% da carga em apenas 15 minutos, e pode ser realizada várias vezes ao longo da rota do veículo para aumentar sua autonomia; ou a recarga lenta, que em três horas, atinge a carga máxima.

No conceito plug-in, as baterias do veículo são recarregadas por um carregador externo padrão CCS. Sua operação é bastante simples e amplamente difundida na indústria de elétricos.

O e-Delivery é equipado com um freio com três estágios de regeneração, que podem ser ajustados conforme a condição de carga ou preferência do motorista. O freio regenerativo atua antes do freio pneumático, para desacelerar o veículo, recuperando até 30% de energia durante a frenagem e utilizando a mesma para recarregar as baterias.

O veículo possui também o sistema Eco-Drive Mode, que reduz o consumo de baterias dependendo da condição de carga do veículo, ajustando a demanda de corrente das baterias de acordo com a condição de operação do veículo.

“O e-Delivery representa um marco na história da Volkswagen Caminhões e Ônibus. Trata-se de uma plataforma totalmente nova, desenvolvida no Brasil, na busca de alternativas de mobilidade nas cidades. Ele insere, definitivamente, a engenharia brasileira na rota global de tecnologia”, afirma Roberto Cortes, presidente e CEO da MAN Latin America.
",1,122,O brasileiro VW Delivery é lançado na versão elétrica | Transporte Mundial,http://transportemundial.com.br/delivery-vw-eletrica/
122,1,"O ministro das Relações Exteriores da Coreia do Norte, Ri Yong-ho, afirmou que a vontade do país asiático é “fazer chover fogo” sobre os Estados Unidos, em resposta às palavras do presidente americano, Donald Trump, que ameaçou perante a ONU destruir Pyongyang.

O chanceler norte-coreano se pronunciou desta maneira ao receber a uma delegação da agência de notícias russa “Tass” que visitou Pyongyang, segundo informou hoje a imprensa local.

“A vontade de todo o pessoal militar e das pessoas da República Popular Democrática da Coreia (RPDC, nome oficial do país) é fazer chover fogo sobre os EUA, que falou em destruir totalmente a RPDC”, disse Yong-ho.

Ele também afirmou que o programa nuclear norte-coreano é “fruto precioso da sangrenta luta do povo coreano para defender o destino e a soberania do país, diante da prolongada ameaça nuclear dos imperialistas americanos”.

O chanceler norte-coreano participou da sessão extraordinária da Assembleia Geral das Nações Unidas, no mês passado, onde Trump, durante seu discurso, ameaçou “destruir totalmente a Coreia do Norte” por conta de seus seguidos testes de armas.

Os seguidos testes armamentísticos e a troca de provocações entre Washington e Pyongyang elevaram no último ano a tensão regional para níveis sem precedentes desde o fim da Guerra da Coreia (1950-1953).

Um representante de uma delegação russa que visitou o país explicou após sua visita que as autoridades norte-coreanas lhes asseguraram que preparam o próximo lançamento, como um teste, de um novo míssil balístico intercontinental (ICBM) com capacidade real para alcançar a costa oeste americana.

Os especialistas especulam com que Pyongyang poderia realizar este lançamento coincidindo com o Congresso do Partido Comunista Chinês, que começa no próximo dia 18 de outubro, ou durante a visita de Trump à região, marcada para acontecer entre os dias 2 e 14 de novembro.
",1,123,Coreia do Norte ameaça ‘fazer chover fogo sobre Estados Unidos’,http://veja.abril.com.br/mundo/coreia-do-norte-ameaca-fazer-chover-fogo-sobre-estados-unidos/
123,1,"Conheça ""Flex tape"", uma fita super-resistente, capaz de reparar praticamente tudo!!! Marque seu amigo para ver essa belezinha:",1,124,"Conheça ""Flex tape"", uma fita super-resistente, capaz de reparar praticamente tudo!!! Marque seu amigo para ver essa belezinha:",https://www.facebook.com/EngenhariaE/videos/1737376489608409/
